scenario_id,condition,seed,rule_question_asking_rate,rule_reasoning_trace_rate,rule_target_error_preservation,rule_feedback_uptake_rate,rule_near_transfer_attempt,rule_premature_correctness,rule_role_drift_rate,rule_any_role_drift,rule_over_technical_rate,rule_any_over_technical,rule_bare_answer_rate,rule_contradiction_rate,rule_any_unsupported,rule_correction_timing_index,rule_correction_turn_idx,rule_misconception_persists_to_end,n_learner_turns,n_tutor_turns
SC_0157,C3,42,0.0,0.8,False,1.0,True,False,0.0,False,0.0,False,0.0,0.75,True,0.0,0,False,5,5
SC_0157,C3,91,0.0,0.8,False,1.0,True,False,0.0,False,0.0,False,0.0,0.75,True,0.0,0,False,5,5
SC_0192,C3,17,0.0,0.8571428571428571,False,,True,False,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,7,7
SC_0192,C3,42,0.0,0.8571428571428571,False,,True,False,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,7,7
SC_0192,C3,91,0.0,0.8571428571428571,False,,True,False,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,7,7
SC_0195,C3,17,0.0,0.25,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_0195,C3,42,0.0,0.25,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_0195,C3,91,0.0,0.25,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_0222,C3,17,0.0,0.6470588235294118,False,,True,False,0.0,False,0.0,False,0.0,0.5625,True,0.0,0,False,17,17
SC_0222,C3,42,0.0,0.6470588235294118,False,,True,False,0.0,False,0.0,False,0.0,0.5625,True,0.0,0,False,17,17
SC_0222,C3,91,0.0,0.6470588235294118,False,,True,False,0.0,False,0.0,False,0.0,0.5625,True,0.0,0,False,17,17
SC_0243,C3,17,0.0,0.2727272727272727,False,1.0,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,11,11
SC_0243,C3,42,0.0,0.2727272727272727,False,1.0,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,11,11
SC_0243,C3,91,0.0,0.2727272727272727,False,1.0,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,11,11
SC_0265,C3,17,0.0,0.4444444444444444,False,,True,False,0.0,False,0.0,False,0.0,0.375,True,0.0,0,False,9,9
SC_0265,C3,42,0.0,0.4444444444444444,False,,True,False,0.0,False,0.0,False,0.0,0.375,True,0.0,0,False,9,9
SC_0265,C3,91,0.0,0.4444444444444444,False,,True,False,0.0,False,0.0,False,0.0,0.375,True,0.0,0,False,9,9
SC_0292,C3,17,0.0,0.4444444444444444,False,,True,False,0.0,False,0.0,False,0.0,0.125,True,0.0,0,False,9,9
SC_0292,C3,42,0.0,0.4444444444444444,False,,True,False,0.0,False,0.0,False,0.0,0.125,True,0.0,0,False,9,9
SC_0292,C3,91,0.0,0.4444444444444444,False,,True,False,0.0,False,0.0,False,0.0,0.125,True,0.0,0,False,9,9
SC_0323,C3,17,0.0,0.8,False,1.0,True,False,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_0323,C3,42,0.0,0.8,False,1.0,True,False,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_0323,C3,91,0.0,0.8,False,1.0,True,False,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_0353,C3,17,0.0,0.5454545454545454,False,1.0,True,False,0.09090909090909091,True,0.0,False,0.0,0.4,True,0.0,0,False,11,11
SC_0353,C3,42,0.0,0.5454545454545454,False,1.0,True,False,0.09090909090909091,True,0.0,False,0.0,0.4,True,0.0,0,False,11,11
SC_0353,C3,91,0.0,0.5454545454545454,False,1.0,True,False,0.09090909090909091,True,0.0,False,0.0,0.4,True,0.0,0,False,11,11
SC_0393,C3,17,0.0,0.5,False,1.0,True,False,0.0,False,0.0,False,0.0,0.7777777777777778,True,0.0,0,False,10,10
SC_0393,C3,42,0.0,0.5,False,1.0,True,False,0.0,False,0.0,False,0.0,0.7777777777777778,True,0.0,0,False,10,10
SC_0393,C3,91,0.0,0.5,False,1.0,True,False,0.0,False,0.0,False,0.0,0.7777777777777778,True,0.0,0,False,10,10
SC_0404,C3,17,0.0,0.7142857142857143,False,,True,True,0.0,False,0.0,False,0.0,0.16666666666666666,True,0.0,0,False,7,7
SC_0404,C3,42,0.0,0.7142857142857143,False,,True,True,0.0,False,0.0,False,0.0,0.16666666666666666,True,0.0,0,False,7,7
SC_0404,C3,91,0.0,0.7142857142857143,False,,True,True,0.0,False,0.0,False,0.0,0.16666666666666666,True,0.0,0,False,7,7
SC_0407,C3,17,0.0,0.6363636363636364,False,1.0,True,False,0.0,False,0.0,False,0.09090909090909091,0.7,True,0.0,0,False,11,11
SC_0407,C3,42,0.0,0.6363636363636364,False,1.0,True,False,0.0,False,0.0,False,0.09090909090909091,0.7,True,0.0,0,False,11,11
SC_0407,C3,91,0.0,0.6363636363636364,False,1.0,True,False,0.0,False,0.0,False,0.09090909090909091,0.7,True,0.0,0,False,11,11
SC_0409,C3,17,0.0,0.6,False,,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,5,5
SC_0409,C3,42,0.0,0.6,False,,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,5,5
SC_0409,C3,91,0.0,0.6,False,,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,5,5
SC_0448,C3,17,0.0,0.8181818181818182,False,1.0,True,False,0.0,False,0.0,False,0.0,0.6,True,0.0,0,False,11,11
SC_0448,C3,42,0.0,0.8181818181818182,False,1.0,True,False,0.0,False,0.0,False,0.0,0.6,True,0.0,0,False,11,11
SC_0448,C3,91,0.0,0.8181818181818182,False,1.0,True,False,0.0,False,0.0,False,0.0,0.6,True,0.0,0,False,11,11
SC_0487,C3,17,0.0,0.75,False,,True,False,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_0487,C3,42,0.0,0.75,False,,True,False,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_0487,C3,91,0.0,0.75,False,,True,False,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_0505,C3,17,0.0,0.45454545454545453,False,,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,11,11
SC_0505,C3,42,0.0,0.45454545454545453,False,,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,11,11
SC_0505,C3,91,0.0,0.45454545454545453,False,,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,11,11
SC_0527,C3,17,0.0,0.3333333333333333,False,1.0,True,False,0.0,False,0.0,False,0.0,0.625,True,0.0,0,False,9,9
SC_0527,C3,42,0.0,0.3333333333333333,False,1.0,True,False,0.0,False,0.0,False,0.0,0.625,True,0.0,0,False,9,9
SC_0527,C3,91,0.0,0.3333333333333333,False,1.0,True,False,0.0,False,0.0,False,0.0,0.625,True,0.0,0,False,9,9
SC_0553,C3,17,0.0,0.7,False,,True,True,0.0,False,0.0,False,0.1,0.7777777777777778,True,0.0,0,False,10,10
SC_0553,C3,42,0.0,0.7,False,,True,True,0.0,False,0.0,False,0.1,0.7777777777777778,True,0.0,0,False,10,10
SC_0553,C3,91,0.0,0.7,False,,True,True,0.0,False,0.0,False,0.1,0.7777777777777778,True,0.0,0,False,10,10
SC_0557,C3,17,0.0,0.75,False,1.0,True,False,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_0557,C3,42,0.0,0.75,False,1.0,True,False,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_0557,C3,91,0.0,0.75,False,1.0,True,False,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_0561,C3,17,0.0,0.09090909090909091,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6,True,0.0,0,False,11,11
SC_0561,C3,42,0.0,0.09090909090909091,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6,True,0.0,0,False,11,11
SC_0561,C3,91,0.0,0.09090909090909091,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6,True,0.0,0,False,11,11
SC_0570,C3,17,0.0,0.75,False,,True,False,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_0570,C3,42,0.0,0.75,False,,True,False,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_0570,C3,91,0.0,0.75,False,,True,False,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_0605,C3,17,0.0,0.0,False,1.0,True,False,0.0,False,0.0,False,0.3333333333333333,0.2,True,0.0,0,False,6,6
SC_0605,C3,42,0.0,0.0,False,1.0,True,False,0.0,False,0.0,False,0.3333333333333333,0.2,True,0.0,0,False,6,6
SC_0605,C3,91,0.0,0.0,False,1.0,True,False,0.0,False,0.0,False,0.3333333333333333,0.2,True,0.0,0,False,6,6
SC_0688,C3,17,0.0,0.0,False,,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,7,7
SC_0688,C3,42,0.0,0.0,False,,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,7,7
SC_0688,C3,91,0.0,0.0,False,,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,7,7
SC_0725,C3,17,0.0,0.75,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_0725,C3,42,0.0,0.75,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_0725,C3,91,0.0,0.75,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_0736,C3,17,0.0,0.5,False,,True,False,0.0,False,0.0,False,0.0,0.8571428571428571,True,0.0,0,False,8,8
SC_0736,C3,42,0.0,0.5,False,,True,False,0.0,False,0.0,False,0.0,0.8571428571428571,True,0.0,0,False,8,8
SC_0736,C3,91,0.0,0.5,False,,True,False,0.0,False,0.0,False,0.0,0.8571428571428571,True,0.0,0,False,8,8
SC_0746,C3,17,0.0,0.7272727272727273,False,,True,False,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,11,11
SC_0746,C3,42,0.0,0.7272727272727273,False,,True,False,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,11,11
SC_0746,C3,91,0.0,0.7272727272727273,False,,True,False,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,11,11
SC_0795,C3,17,0.0,0.75,False,,True,False,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_0795,C3,42,0.0,0.75,False,,True,False,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_0795,C3,91,0.0,0.75,False,,True,False,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_0800,C3,17,0.0,0.6,False,,True,False,0.0,False,0.0,False,0.2,0.25,True,0.0,0,False,5,5
SC_0800,C3,42,0.0,0.6,False,,True,False,0.0,False,0.0,False,0.2,0.25,True,0.0,0,False,5,5
SC_0800,C3,91,0.0,0.6,False,,True,False,0.0,False,0.0,False,0.2,0.25,True,0.0,0,False,5,5
SC_0809,C3,17,0.0,0.5714285714285714,False,1.0,True,False,0.0,False,0.0,False,0.0,0.8461538461538461,True,0.0,0,False,14,14
SC_0809,C3,42,0.0,0.5714285714285714,False,1.0,True,False,0.0,False,0.0,False,0.0,0.8461538461538461,True,0.0,0,False,14,14
SC_0809,C3,91,0.0,0.5714285714285714,False,1.0,True,False,0.0,False,0.0,False,0.0,0.8461538461538461,True,0.0,0,False,14,14
SC_0871,C3,17,0.0,0.75,False,1.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,4,4
SC_0871,C3,42,0.0,0.75,False,1.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,4,4
SC_0871,C3,91,0.0,0.75,False,1.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,4,4
SC_0900,C3,17,0.0,0.8,False,,True,False,0.0,False,0.0,False,0.0,0.4444444444444444,True,0.0,0,False,10,10
SC_0900,C3,42,0.0,0.8,False,,True,False,0.0,False,0.0,False,0.0,0.4444444444444444,True,0.0,0,False,10,10
SC_0900,C3,91,0.0,0.8,False,,True,False,0.0,False,0.0,False,0.0,0.4444444444444444,True,0.0,0,False,10,10
SC_0921,C3,17,0.0,0.5,False,1.0,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,6,6
SC_0921,C3,42,0.0,0.5,False,1.0,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,6,6
SC_0921,C3,91,0.0,0.5,False,1.0,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,6,6
SC_0946,C3,17,0.0,0.058823529411764705,False,,True,False,0.17647058823529413,True,0.0,False,0.0,0.6875,True,0.0,0,False,17,17
SC_0946,C3,42,0.0,0.058823529411764705,False,,True,False,0.17647058823529413,True,0.0,False,0.0,0.6875,True,0.0,0,False,17,17
SC_0946,C3,91,0.0,0.058823529411764705,False,,True,False,0.17647058823529413,True,0.0,False,0.0,0.6875,True,0.0,0,False,17,17
SC_0972,C3,17,0.0,0.6666666666666666,False,,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,6,6
SC_0972,C3,42,0.0,0.6666666666666666,False,,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,6,6
SC_0972,C3,91,0.0,0.6666666666666666,False,,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,6,6
SC_0996,C3,17,0.0,0.75,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_0996,C3,42,0.0,0.75,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_0996,C3,91,0.0,0.75,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1026,C3,17,0.0,0.9333333333333333,False,1.0,True,False,0.0,False,0.0,False,0.0,0.35714285714285715,True,0.0,0,False,15,15
SC_1026,C3,42,0.0,0.9333333333333333,False,1.0,True,False,0.0,False,0.0,False,0.0,0.35714285714285715,True,0.0,0,False,15,15
SC_1026,C3,91,0.0,0.9333333333333333,False,1.0,True,False,0.0,False,0.0,False,0.0,0.35714285714285715,True,0.0,0,False,15,15
SC_1030,C3,17,0.0,0.8333333333333334,False,1.0,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,6,6
SC_1030,C3,42,0.0,0.8333333333333334,False,1.0,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,6,6
SC_1030,C3,91,0.0,0.8333333333333334,False,1.0,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,6,6
SC_1036,C3,17,0.0,0.75,False,,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,4,4
SC_1036,C3,42,0.0,0.75,False,,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,4,4
SC_1036,C3,91,0.0,0.75,False,,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,4,4
SC_1082,C3,17,0.1,0.1,False,,True,False,0.1,True,0.0,False,0.0,0.4444444444444444,True,0.0,0,False,10,10
SC_1082,C3,42,0.1,0.1,False,,True,False,0.1,True,0.0,False,0.0,0.4444444444444444,True,0.0,0,False,10,10
SC_1082,C3,91,0.1,0.1,False,,True,False,0.1,True,0.0,False,0.0,0.4444444444444444,True,0.0,0,False,10,10
SC_1116,C3,17,0.0,0.6666666666666666,False,1.0,True,True,0.0,False,0.0,False,0.0,0.2,True,0.0,0,False,6,6
SC_1116,C3,42,0.0,0.6666666666666666,False,1.0,True,True,0.0,False,0.0,False,0.0,0.2,True,0.0,0,False,6,6
SC_1116,C3,91,0.0,0.6666666666666666,False,1.0,True,True,0.0,False,0.0,False,0.0,0.2,True,0.0,0,False,6,6
SC_1119,C3,17,0.0,0.8888888888888888,False,,True,False,0.1111111111111111,True,0.0,False,0.0,0.75,True,0.0,0,False,9,9
SC_1119,C3,42,0.0,0.8888888888888888,False,,True,False,0.1111111111111111,True,0.0,False,0.0,0.75,True,0.0,0,False,9,9
SC_1119,C3,91,0.0,0.8888888888888888,False,,True,False,0.1111111111111111,True,0.0,False,0.0,0.75,True,0.0,0,False,9,9
SC_1181,C3,17,0.0,0.7777777777777778,False,,True,False,0.0,False,0.0,False,0.0,0.375,True,0.0,0,False,9,9
SC_1181,C3,42,0.0,0.7777777777777778,False,,True,False,0.0,False,0.0,False,0.0,0.375,True,0.0,0,False,9,9
SC_1181,C3,91,0.0,0.7777777777777778,False,,True,False,0.0,False,0.0,False,0.0,0.375,True,0.0,0,False,9,9
SC_1250,C3,17,0.0,0.0,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6,True,0.0,0,False,6,6
SC_1250,C3,42,0.0,0.0,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6,True,0.0,0,False,6,6
SC_1250,C3,91,0.0,0.0,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6,True,0.0,0,False,6,6
SC_1253,C3,17,0.0,0.8,False,1.0,True,False,0.0,False,0.0,False,0.0,0.75,True,0.0,0,False,5,5
SC_1253,C3,42,0.0,0.8,False,1.0,True,False,0.0,False,0.0,False,0.0,0.75,True,0.0,0,False,5,5
SC_1253,C3,91,0.0,0.8,False,1.0,True,False,0.0,False,0.0,False,0.0,0.75,True,0.0,0,False,5,5
SC_1260,C3,17,0.0,0.5,False,,True,False,0.0,False,0.0,False,0.0,0.7777777777777778,True,0.0,0,False,10,10
SC_1260,C3,42,0.0,0.5,False,,True,False,0.0,False,0.0,False,0.0,0.7777777777777778,True,0.0,0,False,10,10
SC_1260,C3,91,0.0,0.5,False,,True,False,0.0,False,0.0,False,0.0,0.7777777777777778,True,0.0,0,False,10,10
SC_1278,C3,17,0.0,0.42857142857142855,False,1.0,True,False,0.0,False,0.0,False,0.0,0.8333333333333334,True,0.0,0,False,7,7
SC_1278,C3,42,0.0,0.42857142857142855,False,1.0,True,False,0.0,False,0.0,False,0.0,0.8333333333333334,True,0.0,0,False,7,7
SC_1278,C3,91,0.0,0.42857142857142855,False,1.0,True,False,0.0,False,0.0,False,0.0,0.8333333333333334,True,0.0,0,False,7,7
SC_1281,C3,17,0.0,0.3333333333333333,False,1.0,True,False,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,9,9
SC_1281,C3,42,0.0,0.3333333333333333,False,1.0,True,False,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,9,9
SC_1281,C3,91,0.0,0.3333333333333333,False,1.0,True,False,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,9,9
SC_1293,C3,17,0.0,0.8888888888888888,False,,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,9,9
SC_1293,C3,42,0.0,0.8888888888888888,False,,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,9,9
SC_1293,C3,91,0.0,0.8888888888888888,False,,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,9,9
SC_1314,C3,17,0.0,0.75,False,1.0,True,False,0.0,False,0.0,False,0.125,0.5714285714285714,True,0.0,0,False,8,8
SC_1314,C3,42,0.0,0.75,False,1.0,True,False,0.0,False,0.0,False,0.125,0.5714285714285714,True,0.0,0,False,8,8
SC_1314,C3,91,0.0,0.75,False,1.0,True,False,0.0,False,0.0,False,0.125,0.5714285714285714,True,0.0,0,False,8,8
SC_1316,C3,17,0.08333333333333333,0.4166666666666667,False,1.0,True,False,0.16666666666666666,True,0.0,False,0.0,0.45454545454545453,True,0.0,0,False,12,12
SC_1316,C3,42,0.08333333333333333,0.4166666666666667,False,1.0,True,False,0.16666666666666666,True,0.0,False,0.0,0.45454545454545453,True,0.0,0,False,12,12
SC_1316,C3,91,0.08333333333333333,0.4166666666666667,False,1.0,True,False,0.16666666666666666,True,0.0,False,0.0,0.45454545454545453,True,0.0,0,False,12,12
SC_1340,C3,17,0.0,0.5,False,,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,4,4
SC_1340,C3,42,0.0,0.5,False,,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,4,4
SC_1340,C3,91,0.0,0.5,False,,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,4,4
SC_1358,C3,17,0.0,0.75,False,,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_1358,C3,42,0.0,0.75,False,,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_1358,C3,91,0.0,0.75,False,,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_1368,C3,17,0.0,0.8,False,,True,True,0.4,True,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1368,C3,42,0.0,0.8,False,,True,True,0.4,True,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1368,C3,91,0.0,0.8,False,,True,True,0.4,True,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1416,C3,17,0.0,0.8,False,,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,5,5
SC_1416,C3,42,0.0,0.8,False,,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,5,5
SC_1416,C3,91,0.0,0.8,False,,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,5,5
SC_1429,C3,17,0.0,0.25,False,,True,False,0.0,False,0.0,False,0.25,0.3333333333333333,True,0.0,0,False,4,4
SC_1429,C3,42,0.0,0.25,False,,True,False,0.0,False,0.0,False,0.25,0.3333333333333333,True,0.0,0,False,4,4
SC_1429,C3,91,0.0,0.25,False,,True,False,0.0,False,0.0,False,0.25,0.3333333333333333,True,0.0,0,False,4,4
SC_1437,C3,17,0.0,0.5833333333333334,False,1.0,True,False,0.0,False,0.0,False,0.0,0.7272727272727273,True,0.0,0,False,12,12
SC_1437,C3,42,0.0,0.5833333333333334,False,1.0,True,False,0.0,False,0.0,False,0.0,0.7272727272727273,True,0.0,0,False,12,12
SC_1437,C3,91,0.0,0.5833333333333334,False,1.0,True,False,0.0,False,0.0,False,0.0,0.7272727272727273,True,0.0,0,False,12,12
SC_1470,C3,17,0.0,0.8333333333333334,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1470,C3,42,0.0,0.8333333333333334,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1470,C3,91,0.0,0.8333333333333334,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1474,C3,17,0.0,0.5,False,1.0,True,False,0.0,False,0.0,False,0.0,0.42857142857142855,True,0.0,0,False,8,8
SC_1474,C3,42,0.0,0.5,False,1.0,True,False,0.0,False,0.0,False,0.0,0.42857142857142855,True,0.0,0,False,8,8
SC_1474,C3,91,0.0,0.5,False,1.0,True,False,0.0,False,0.0,False,0.0,0.42857142857142855,True,0.0,0,False,8,8
SC_1486,C3,17,0.0,0.25,False,1.0,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_1486,C3,42,0.0,0.25,False,1.0,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_1486,C3,91,0.0,0.25,False,1.0,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_1515,C3,17,0.07142857142857142,0.35714285714285715,False,1.0,True,False,0.2857142857142857,True,0.0,False,0.35714285714285715,0.5384615384615384,True,0.0,0,False,14,14
SC_1515,C3,42,0.07142857142857142,0.35714285714285715,False,1.0,True,False,0.2857142857142857,True,0.0,False,0.35714285714285715,0.5384615384615384,True,0.0,0,False,14,14
SC_1515,C3,91,0.07142857142857142,0.35714285714285715,False,1.0,True,False,0.2857142857142857,True,0.0,False,0.35714285714285715,0.5384615384615384,True,0.0,0,False,14,14
SC_1523,C3,17,0.0,0.3333333333333333,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1523,C3,42,0.0,0.3333333333333333,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1523,C3,91,0.0,0.3333333333333333,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1527,C3,17,0.0,0.4,False,,True,True,0.2,True,0.0,False,0.0,0.25,True,0.0,0,False,5,5
SC_1527,C3,42,0.0,0.4,False,,True,True,0.2,True,0.0,False,0.0,0.25,True,0.0,0,False,5,5
SC_1527,C3,91,0.0,0.4,False,,True,True,0.2,True,0.0,False,0.0,0.25,True,0.0,0,False,5,5
SC_1532,C3,17,0.0,0.0,False,0.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,4,4
SC_1532,C3,42,0.0,0.0,False,0.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,4,4
SC_1532,C3,91,0.0,0.0,False,0.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,4,4
SC_1572,C3,17,0.0,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,4,4
SC_1572,C3,42,0.0,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,4,4
SC_1572,C3,91,0.0,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,4,4
SC_1691,C3,17,0.0,0.8333333333333334,False,,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,6,6
SC_1691,C3,42,0.0,0.8333333333333334,False,,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,6,6
SC_1691,C3,91,0.0,0.8333333333333334,False,,True,False,0.0,False,0.0,False,0.0,0.8,True,0.0,0,False,6,6
SC_1786,C3,17,0.0,0.0,False,1.0,True,True,0.0,False,0.0,False,0.2,0.0,True,0.0,0,False,5,5
SC_1786,C3,42,0.0,0.0,False,1.0,True,True,0.0,False,0.0,False,0.2,0.0,True,0.0,0,False,5,5
SC_1786,C3,91,0.0,0.0,False,1.0,True,True,0.0,False,0.0,False,0.2,0.0,True,0.0,0,False,5,5
SC_1804,C3,17,0.25,0.25,False,1.0,True,False,0.0,False,0.0,False,0.5,0.6666666666666666,True,0.0,0,False,4,4
SC_1804,C3,42,0.25,0.25,False,1.0,True,False,0.0,False,0.0,False,0.5,0.6666666666666666,True,0.0,0,False,4,4
SC_1804,C3,91,0.25,0.25,False,1.0,True,False,0.0,False,0.0,False,0.5,0.6666666666666666,True,0.0,0,False,4,4
SC_1817,C3,17,0.0,0.2,False,1.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,5,5
SC_1817,C3,42,0.0,0.2,False,1.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,5,5
SC_1817,C3,91,0.0,0.2,False,1.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,5,5
SC_1838,C3,17,0.0,0.625,False,,True,False,0.125,True,0.0,False,0.0,0.8,True,0.0,0,False,16,16
SC_1838,C3,42,0.0,0.625,False,,True,False,0.125,True,0.0,False,0.0,0.8,True,0.0,0,False,16,16
SC_1838,C3,91,0.0,0.625,False,,True,False,0.125,True,0.0,False,0.0,0.8,True,0.0,0,False,16,16
SC_1876,C3,17,0.0,0.6,False,1.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,5,5
SC_1876,C3,42,0.0,0.6,False,1.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,5,5
